index,num_chars,num_words,num_special_chars,num_ticks,num_dashes,num_commas,num_pipes,num_equals,num_keywords,num_parens,avg_word_len,label
3497,78,11,18,0,2,0,0,2,2,3,6.181818181818182,1
3499,20,3,5,0,0,2,0,0,0,0,6.0,0
3502,242,17,84,0,1,0,26,2,3,38,13.294117647058824,1
3503,64,8,21,0,2,0,0,1,3,9,7.125,1
3504,132,11,29,1,0,5,0,1,0,12,11.090909090909092,1
3507,18,3,6,1,0,0,0,1,1,1,5.333333333333333,1
3510,68,8,16,1,2,5,0,0,2,1,7.625,1
3511,79,8,20,0,2,1,0,2,3,6,9.0,1
3513,18,3,5,0,0,2,0,0,0,0,5.333333333333333,0
3514,47,6,12,3,0,0,0,2,2,1,7.0,1
3517,103,6,31,4,0,1,6,1,2,12,16.333333333333332,1
3518,44,5,10,0,3,3,0,0,2,0,8.0,1
3521,130,16,41,10,0,1,0,1,3,6,7.1875,1
3522,217,17,78,0,2,0,20,3,2,34,11.823529411764707,1
3524,48,3,11,1,0,1,0,1,1,5,15.333333333333334,1
3525,86,12,23,0,0,0,0,1,1,7,6.25,1
3527,131,18,36,0,0,3,0,1,4,6,6.333333333333333,1
3530,34,1,4,0,0,0,0,0,0,0,34.0,0
3534,60,7,15,0,3,1,0,2,2,3,7.714285714285714,1
3538,21,3,7,1,1,0,0,1,1,2,6.333333333333333,1
3543,110,6,28,0,0,5,0,2,2,12,17.5,1
3545,217,15,75,0,1,0,20,3,3,30,13.533333333333333,1
3549,27,3,11,2,2,0,0,0,0,0,8.333333333333334,1
3550,122,16,34,4,0,2,0,1,4,8,6.6875,1
3552,31,6,7,0,1,1,0,0,0,0,4.333333333333333,0
3555,131,12,37,1,2,4,0,2,3,15,10.0,1
3557,63,3,19,2,0,0,0,2,0,2,20.333333333333332,1
3558,158,20,37,0,2,6,0,1,2,7,6.95,1
3559,35,6,10,1,0,0,0,0,0,3,5.0,1
3561,4,1,1,0,0,0,0,0,0,0,4.0,1
3564,139,3,41,0,2,4,10,1,1,22,45.666666666666664,1
3565,100,12,29,1,2,0,0,1,1,9,7.416666666666667,1
3567,25,3,9,3,0,0,0,0,0,1,7.666666666666667,1
3568,16,4,3,0,0,0,0,0,0,0,3.25,0
3569,34,3,13,0,0,1,0,1,1,6,10.666666666666666,1
3570,70,7,18,4,0,1,0,1,3,6,9.142857142857142,1
3576,89,10,23,0,2,2,0,0,1,3,8.0,1
3577,46,6,11,1,0,0,0,2,2,1,6.833333333333333,1
3578,213,17,78,4,0,0,20,2,3,34,11.588235294117647,1
3580,79,5,22,6,0,1,0,2,2,8,15.0,1
3581,60,5,13,0,0,1,0,2,2,6,11.2,1
3588,29,5,7,0,3,0,0,0,2,0,5.0,1
3589,89,5,32,4,0,1,6,2,2,12,17.0,1
3590,78,9,20,1,0,1,0,1,2,7,7.777777777777778,1
3591,44,5,13,0,2,3,0,0,2,3,8.0,1
3592,134,7,36,0,2,3,6,2,2,17,18.285714285714285,1
3595,30,3,10,0,0,1,0,1,1,4,9.333333333333334,1
3596,76,8,27,0,0,1,0,2,3,10,8.625,1
3597,66,9,16,1,2,3,0,1,3,1,6.444444444444445,1
3599,97,9,23,0,2,9,0,1,3,2,9.88888888888889,1
3601,79,13,22,0,2,0,0,2,1,6,5.153846153846154,1
3604,8,2,2,0,0,1,0,0,0,0,3.5,0
3608,44,5,21,4,0,1,0,2,2,8,8.0,1
3619,142,21,40,3,2,0,2,2,4,9,5.809523809523809,1
3622,119,14,27,1,2,2,0,1,2,3,7.571428571428571,1
3625,98,11,21,0,2,2,0,0,1,2,8.0,1
3629,15,4,5,0,0,0,0,0,0,0,3.0,0
3631,125,16,32,0,2,3,0,2,3,4,6.875,1
3632,95,8,21,1,2,8,0,1,3,1,11.0,1
3633,113,12,25,0,0,0,0,1,1,8,8.5,1
3635,67,3,20,3,2,1,0,1,1,9,21.666666666666668,1
3636,47,6,14,1,0,1,0,1,1,5,7.0,1
3637,66,6,20,0,2,1,0,1,2,8,10.166666666666666,1
3639,15,4,6,1,0,0,0,0,1,1,3.0,1
3641,56,5,14,1,3,5,0,0,2,1,10.4,1
